"","t","mic"
"1071",1441979968.62,27983
"1072",1441979968.62,28007
"1073",1441979968.62,27983
"1074",1441979968.62,27991
"1075",1441979968.62,28159
"1076",1441979968.62,27979
"1077",1441979968.62,28067
"1078",1441979968.62,27999
"1079",1441979968.62,27787
"1080",1441979968.62,27791
"1081",1441979968.62,28029
"1082",1441979968.62,27999
"1083",1441979968.62,28117
"1084",1441979968.62,28173
"1085",1441979968.62,27695
"1086",1441979968.62,27887
"1087",1441979968.62,27995
"1088",1441979968.62,27975
"1089",1441979968.62,27853
"1090",1441979968.62,28103
"1091",1441979968.62,27839
"1092",1441979968.62,27963
"1093",1441979968.62,27879
"1094",1441979968.63,27967
"1095",1441979968.63,28061
"1096",1441979968.63,27871
"1097",1441979968.63,27975
"1098",1441979968.63,27935
"1099",1441979968.63,27947
"1100",1441979968.63,27967
"1101",1441979968.63,27885
"1102",1441979968.63,27951
"1103",1441979968.63,27917
"1104",1441979968.63,27847
"1105",1441979968.63,28159
"1106",1441979968.63,27983
"1107",1441979968.63,27967
"1108",1441979968.63,27915
"1109",1441979968.63,27903
"1110",1441979968.63,28143
"1111",1441979968.63,28063
"1112",1441979968.63,27999
"1113",1441979968.63,27903
"1114",1441979968.63,27743
"1115",1441979968.63,28095
"1116",1441979968.63,28019
"1117",1441979968.63,28111
"1118",1441979968.63,27963
"1119",1441979968.63,27787
"1120",1441979968.63,27935
"1121",1441979968.63,27983
"1122",1441979968.63,27579
"1123",1441979968.63,27695
"1124",1441979968.63,28139
"1125",1441979968.63,27859
"1126",1441979968.63,28022
"1127",1441979968.64,28007
"1128",1441979968.64,27823
"1129",1441979968.64,27957
"1130",1441979968.64,27979
"1131",1441979968.64,27935
"1132",1441979968.64,28063
"1133",1441979968.64,28091
"1134",1441979968.64,27983
"1135",1441979968.64,27927
"1136",1441979968.64,27879
"1137",1441979968.64,27967
"1138",1441979968.64,27903
"1139",1441979968.64,28095
"1140",1441979968.64,28077
"1141",1441979968.64,28031
"1142",1441979968.64,27903
"1143",1441979968.64,28039
"1144",1441979968.64,28047
"1145",1441979968.64,27965
"1146",1441979968.64,28007
"1147",1441979968.64,27963
"1148",1441979968.64,27991
"1149",1441979968.64,27903
"1150",1441979968.64,28135
"1151",1441979968.64,27663
"1152",1441979968.64,27927
"1153",1441979968.64,27895
"1154",1441979968.64,27855
"1155",1441979968.64,27999
"1156",1441979968.64,27743
"1157",1441979968.64,27871
"1158",1441979968.64,27817
"1159",1441979968.64,27903
"1160",1441979968.64,27823
"1161",1441979968.65,27861
"1162",1441979968.65,27967
"1163",1441979968.65,28015
"1164",1441979968.65,27871
"1165",1441979968.65,27987
"1166",1441979968.65,27999
"1167",1441979968.65,28095
"1168",1441979968.65,27839
"1169",1441979968.65,27959
"1170",1441979968.65,27919
"1171",1441979968.65,27967
"1172",1441979968.65,27919
"1173",1441979968.65,27947
"1174",1441979968.65,27807
"1175",1441979968.65,27949
"1176",1441979968.65,28023
"1177",1441979968.65,28047
"1178",1441979968.65,28103
"1179",1441979968.65,27783
"1180",1441979968.65,27647
"1181",1441979968.65,27867
"1182",1441979968.65,27871
"1183",1441979968.65,27903
"1184",1441979968.65,27803
"1185",1441979968.65,27703
"1186",1441979968.65,27999
"1187",1441979968.65,27951
"1188",1441979968.65,27979
"1189",1441979968.65,28039
"1190",1441979968.65,27799
"1191",1441979968.65,27947
"1192",1441979968.65,27931
"1193",1441979968.65,27943
"1194",1441979968.66,28071
"1195",1441979968.66,27903
"1196",1441979968.66,27955
"1197",1441979968.66,28031
"1198",1441979968.66,27855
"1199",1441979968.66,28079
"1200",1441979968.66,28093
"1201",1441979968.66,28135
"1202",1441979968.66,27827
"1203",1441979968.66,27943
"1204",1441979968.66,28243
"1205",1441979968.66,27707
"1206",1441979968.66,27963
"1207",1441979968.66,27931
"1208",1441979968.66,27967
"1209",1441979968.66,27998
"1210",1441979968.66,27951
"1211",1441979968.66,27915
"1212",1441979968.66,27887
"1213",1441979968.66,27951
"1214",1441979968.66,28063
"1215",1441979968.66,27757
"1216",1441979968.66,27983
"1217",1441979968.66,27755
"1218",1441979968.66,27923
"1219",1441979968.66,27973
"1220",1441979968.66,28013
"1221",1441979968.66,27943
"1222",1441979968.66,28215
"1223",1441979968.66,27855
"1224",1441979968.66,28083
"1225",1441979968.66,27787
"1226",1441979968.66,28015
"1227",1441979968.67,27903
"1228",1441979968.67,27851
"1229",1441979968.67,27819
"1230",1441979968.67,27939
"1231",1441979968.67,27935
"1232",1441979968.67,27775
"1233",1441979968.67,28117
"1234",1441979968.67,27895
"1235",1441979968.67,27821
"1236",1441979968.67,28015
"1237",1441979968.67,27703
"1238",1441979968.67,28043
"1239",1441979968.67,27795
"1240",1441979968.67,27595
"1241",1441979968.67,27963
"1242",1441979968.67,27803
"1243",1441979968.67,27731
"1244",1441979968.67,28079
"1245",1441979968.67,27711
"1246",1441979968.67,27927
"1247",1441979968.67,27903
"1248",1441979968.67,27991
"1249",1441979968.67,27927
"1250",1441979968.67,27755
"1251",1441979968.67,27855
"1252",1441979968.67,27983
"1253",1441979968.67,27839
"1254",1441979968.67,27967
"1255",1441979968.67,27903
"1256",1441979968.67,27863
"1257",1441979968.67,28239
"1258",1441979968.67,27807
"1259",1441979968.67,27935
"1260",1441979968.67,27919
"1261",1441979968.68,28031
"1262",1441979968.68,28175
"1263",1441979968.68,27855
"1264",1441979968.68,27943
"1265",1441979968.68,27727
"1266",1441979968.68,27943
"1267",1441979968.68,27775
"1268",1441979968.68,27775
"1269",1441979968.68,27895
"1270",1441979968.68,27631
"1271",1441979968.68,27839
"1272",1441979968.68,27965
"1273",1441979968.68,27879
"1274",1441979968.68,27931
"1275",1441979968.68,27791
"1276",1441979968.68,27933
"1277",1441979968.68,27895
"1278",1441979968.68,27863
"1279",1441979968.68,27821
"1280",1441979968.68,27931
"1281",1441979968.68,27887
"1282",1441979968.68,27935
"1283",1441979968.68,27879
"1284",1441979968.68,27807
"1285",1441979968.68,27885
"1286",1441979968.68,27915
"1287",1441979968.68,27963
"1288",1441979968.68,27903
"1289",1441979968.68,27835
"1290",1441979968.68,28199
"1291",1441979968.68,27887
"1292",1441979968.68,27903
"1293",1441979968.68,27743
"1294",1441979968.69,27975
"1295",1441979968.69,28119
"1296",1441979968.69,27859
"1297",1441979968.69,27903
"1298",1441979968.69,27895
"1299",1441979968.69,27867
"1300",1441979968.69,27835
"1301",1441979968.69,28059
"1302",1441979968.69,27719
"1303",1441979968.69,27471
"1304",1441979968.69,28053
"1305",1441979968.69,27871
"1306",1441979968.69,27999
"1307",1441979968.69,27919
"1308",1441979968.69,27967
"1309",1441979968.69,27983
"1310",1441979968.69,27899
"1311",1441979968.69,28027
"1312",1441979968.69,28127
"1313",1441979968.69,27711
"1314",1441979968.69,27755
"1315",1441979968.69,27839
"1316",1441979968.69,27855
"1317",1441979968.69,27643
"1318",1441979968.69,28031
"1319",1441979968.69,27735
"1320",1441979968.69,27711
"1321",1441979968.69,27635
"1322",1441979968.69,27959
"1323",1441979968.69,28107
"1324",1441979968.69,27883
"1325",1441979968.69,27839
"1326",1441979968.69,27735
"1327",1441979968.7,28031
"1328",1441979968.7,27831
"1329",1441979968.7,27799
"1330",1441979968.7,27731
"1331",1441979968.7,28087
"1332",1441979968.7,27855
"1333",1441979968.7,27979
"1334",1441979968.7,27927
"1335",1441979968.7,27951
"1336",1441979968.7,27851
"1337",1441979968.7,27835
"1338",1441979968.7,27979
"1339",1441979968.7,27807
"1340",1441979968.7,27895
"1341",1441979968.7,28023
"1342",1441979968.7,27815
"1343",1441979968.7,27895
"1344",1441979968.7,27767
"1345",1441979968.7,27903
"1346",1441979968.7,27767
"1347",1441979968.7,27927
"1348",1441979968.7,27839
"1349",1441979968.7,28111
"1350",1441979968.7,27839
"1351",1441979968.7,27979
"1352",1441979968.7,27821
"1353",1441979968.7,27855
"1354",1441979968.7,27943
"1355",1441979968.7,27927
"1356",1441979968.7,27923
"1357",1441979968.7,27887
"1358",1441979968.7,27743
"1359",1441979968.7,27951
"1360",1441979968.7,28155
"1361",1441979968.71,27919
"1362",1441979968.71,27743
"1363",1441979968.71,27455
"1364",1441979968.71,28183
"1365",1441979968.71,27695
"1366",1441979968.71,28031
"1367",1441979968.71,27687
"1368",1441979968.71,27901
"1369",1441979968.71,27951
"1370",1441979968.71,27887
"1371",1441979968.71,27871
"1372",1441979968.71,27871
"1373",1441979968.71,27903
"1374",1441979968.71,28031
"1375",1441979968.71,27879
"1376",1441979968.71,27903
"1377",1441979968.71,27711
"1378",1441979968.71,27871
"1379",1441979968.71,28027
"1380",1441979968.71,27567
"1381",1441979968.71,27919
"1382",1441979968.71,28027
"1383",1441979968.71,27835
"1384",1441979968.71,27919
"1385",1441979968.71,28043
"1386",1441979968.71,27895
"1387",1441979968.71,28111
"1388",1441979968.71,27863
"1389",1441979968.71,27967
"1390",1441979968.71,27839
"1391",1441979968.71,27859
"1392",1441979968.71,28013
"1393",1441979968.71,27795
"1394",1441979968.72,27991
"1395",1441979968.72,27795
"1396",1441979968.72,27895
"1397",1441979968.72,27926
"1398",1441979968.72,27831
"1399",1441979968.72,28111
"1400",1441979968.72,27925
"1401",1441979968.72,27983
"1402",1441979968.72,27773
"1403",1441979968.72,27837
"1404",1441979968.72,27903
"1405",1441979968.72,27991
"1406",1441979968.72,27811
"1407",1441979968.72,27870
"1408",1441979968.72,27695
"1409",1441979968.72,27851
"1410",1441979968.72,27919
"1411",1441979968.72,27887
"1412",1441979968.72,27879
"1413",1441979968.72,27755
"1414",1441979968.72,27831
"1415",1441979968.72,27743
"1416",1441979968.72,27751
"1417",1441979968.72,27915
"1418",1441979968.72,27845
"1419",1441979968.72,27703
"1420",1441979968.72,28335
"1421",1441979968.72,27803
"1422",1441979968.72,27743
"1423",1441979968.72,27935
"1424",1441979968.72,28023
"1425",1441979968.72,27815
"1426",1441979968.72,27735
"1427",1441979968.73,27951
"1428",1441979968.73,28047
"1429",1441979968.73,27947
"1430",1441979968.73,27967
"1431",1441979968.73,27835
"1432",1441979968.73,27975
"1433",1441979968.73,27987
"1434",1441979968.73,28031
"1435",1441979968.73,27839
"1436",1441979968.73,27871
"1437",1441979968.73,27999
"1438",1441979968.73,27979
"1439",1441979968.73,27823
"1440",1441979968.73,27895
"1441",1441979968.73,28019
"1442",1441979968.73,27915
"1443",1441979968.73,27867
"1444",1441979968.73,27815
"1445",1441979968.73,27875
"1446",1441979968.73,28111
"1447",1441979968.73,27863
"1448",1441979968.73,27903
"1449",1441979968.73,27855
"1450",1441979968.73,27951
"1451",1441979968.73,28175
"1452",1441979968.73,27903
"1453",1441979968.73,27855
"1454",1441979968.73,27823
"1455",1441979968.73,27999
"1456",1441979968.73,27975
"1457",1441979968.73,27759
"1458",1441979968.73,27895
"1459",1441979968.73,27813
"1460",1441979968.73,27911
"1461",1441979968.74,28091
"1462",1441979968.74,27791
"1463",1441979968.74,27903
"1464",1441979968.74,28021
"1465",1441979968.74,27839
"1466",1441979968.74,27967
"1467",1441979968.74,27855
"1468",1441979968.74,27935
"1469",1441979968.74,27574
"1470",1441979968.74,27915
"1471",1441979968.74,28059
"1472",1441979968.74,27931
"1473",1441979968.74,27981
"1474",1441979968.74,27783
"1475",1441979968.74,27903
"1476",1441979968.74,28027
"1477",1441979968.74,27759
"1478",1441979968.74,27957
"1479",1441979968.74,27583
"1480",1441979968.74,28359
"1481",1441979968.74,27679
"1482",1441979968.74,27775
"1483",1441979968.74,27949
"1484",1441979968.74,27933
"1485",1441979968.74,27647
"1486",1441979968.74,27903
"1487",1441979968.74,27775
"1488",1441979968.74,27887
"1489",1441979968.74,27935
"1490",1441979968.74,27967
"1491",1441979968.74,27751
"1492",1441979968.74,27803
"1493",1441979968.74,27967
"1494",1441979968.75,28091
"1495",1441979968.75,27963
"1496",1441979968.75,27887
"1497",1441979968.75,27919
"1498",1441979968.75,27883
"1499",1441979968.75,27839
"1500",1441979968.75,27815
"1501",1441979968.75,28059
"1502",1441979968.75,27775
"1503",1441979968.75,27903
"1504",1441979968.75,27983
"1505",1441979968.75,27975
"1506",1441979968.75,27983
"1507",1441979968.75,27791
"1508",1441979968.75,27959
"1509",1441979968.75,27975
"1510",1441979968.75,27887
"1511",1441979968.75,27935
"1512",1441979968.75,28271
"1513",1441979968.75,27867
"1514",1441979968.75,27847
"1515",1441979968.75,28019
"1516",1441979968.75,27823
"1517",1441979968.75,27935
"1518",1441979968.75,27887
"1519",1441979968.75,27915
"1520",1441979968.75,27967
"1521",1441979968.75,27639
"1522",1441979968.75,27975
"1523",1441979968.75,28077
"1524",1441979968.75,27839
"1525",1441979968.75,27823
"1526",1441979968.75,27895
"1527",1441979968.76,27943
"1528",1441979968.76,27887
"1529",1441979968.76,27979
"1530",1441979968.76,27819
"1531",1441979968.76,27935
"1532",1441979968.76,27803
"1533",1441979968.76,27965
"1534",1441979968.76,28007
"1535",1441979968.76,27827
"1536",1441979968.76,27959
"1537",1441979968.76,27918
"1538",1441979968.76,27847
"1539",1441979968.76,27823
"1540",1441979968.76,27963
"1541",1441979968.76,27565
"1542",1441979968.76,27797
"1543",1441979968.76,28143
"1544",1441979968.76,27999
"1545",1441979968.76,27635
"1546",1441979968.76,27903
"1547",1441979968.76,28007
"1548",1441979968.76,28057
"1549",1441979968.76,27799
"1550",1441979968.76,27795
"1551",1441979968.76,27861
"1552",1441979968.76,27829
"1553",1441979968.76,27935
"1554",1441979968.76,28063
"1555",1441979968.76,27607
"1556",1441979968.76,27999
"1557",1441979968.76,27895
"1558",1441979968.76,27733
"1559",1441979968.76,27957
"1560",1441979968.76,27851
"1561",1441979968.77,27891
"1562",1441979968.77,27959
"1563",1441979968.77,27867
"1564",1441979968.77,27957
"1565",1441979968.77,27783
"1566",1441979968.77,28031
"1567",1441979968.77,27773
"1568",1441979968.77,27855
"1569",1441979968.77,27989
"1570",1441979968.77,27867
"1571",1441979968.77,27943
"1572",1441979968.77,27951
"1573",1441979968.77,27871
"1574",1441979968.77,27883
"1575",1441979968.77,28063
"1576",1441979968.77,27823
"1577",1441979968.77,27847
"1578",1441979968.77,27839
"1579",1441979968.77,27895
"1580",1441979968.77,27583
"1581",1441979968.77,27957
"1582",1441979968.77,27667
"1583",1441979968.77,27935
"1584",1441979968.77,27893
"1585",1441979968.77,27941
"1586",1441979968.77,27855
"1587",1441979968.77,27903
"1588",1441979968.77,28011
"1589",1441979968.77,27791
"1590",1441979968.77,27975
"1591",1441979968.77,27983
"1592",1441979968.77,27851
"1593",1441979968.77,27731
"1594",1441979968.78,28039
"1595",1441979968.78,27947
"1596",1441979968.78,27931
"1597",1441979968.78,27967
"1598",1441979968.78,27799
"1599",1441979968.78,27589
"1600",1441979968.78,28223
"1601",1441979968.78,27471
"1602",1441979968.78,27695
"1603",1441979968.78,27887
"1604",1441979968.78,27926
"1605",1441979968.78,27707
"1606",1441979968.78,27959
"1607",1441979968.78,27871
"1608",1441979968.78,27814
"1609",1441979968.78,27997
"1610",1441979968.78,28095
"1611",1441979968.78,27919
"1612",1441979968.78,28015
"1613",1441979968.78,27767
"1614",1441979968.78,27915
"1615",1441979968.78,27835
"1616",1441979968.78,27999
"1617",1441979968.78,27894
"1618",1441979968.78,27995
"1619",1441979968.78,27823
"1620",1441979968.78,27991
"1621",1441979968.78,27853
"1622",1441979968.78,28031
"1623",1441979968.78,28127
"1624",1441979968.78,27831
"1625",1441979968.78,27671
"1626",1441979968.78,28031
"1627",1441979968.79,27773
"1628",1441979968.79,28115
"1629",1441979968.79,27755
"1630",1441979968.79,28095
"1631",1441979968.79,28015
"1632",1441979968.79,28039
"1633",1441979968.79,28023
"1634",1441979968.79,27991
"1635",1441979968.79,27879
"1636",1441979968.79,27915
"1637",1441979968.79,27989
"1638",1441979968.79,28023
"1639",1441979968.79,27915
"1640",1441979968.79,27933
"1641",1441979968.79,27791
"1642",1441979968.79,27903
"1643",1441979968.79,28151
"1644",1441979968.79,28079
"1645",1441979968.79,28087
"1646",1441979968.79,27791
"1647",1441979968.79,27939
"1648",1441979968.79,27911
"1649",1441979968.79,28019
"1650",1441979968.79,28031
"1651",1441979968.79,27975
"1652",1441979968.79,27917
"1653",1441979968.79,28063
"1654",1441979968.79,27983
"1655",1441979968.79,27981
"1656",1441979968.79,27899
"1657",1441979968.79,27799
"1658",1441979968.79,27831
"1659",1441979968.79,27735
"1660",1441979968.79,28051
"1661",1441979968.8,27851
"1662",1441979968.8,27759
"1663",1441979968.8,28383
"1664",1441979968.8,28087
"1665",1441979968.8,27687
"1666",1441979968.8,27799
"1667",1441979968.8,27839
"1668",1441979968.8,28027
"1669",1441979968.8,27831
"1670",1441979968.8,27967
"1671",1441979968.8,27725
"1672",1441979968.8,27973
"1673",1441979968.8,28005
"1674",1441979968.8,27995
"1675",1441979968.8,28031
"1676",1441979968.8,27951
"1677",1441979968.8,27883
"1678",1441979968.8,28007
"1679",1441979968.8,28031
"1680",1441979968.8,28119
"1681",1441979968.8,28111
"1682",1441979968.8,27999
"1683",1441979968.8,28039
"1684",1441979968.8,27935
"1685",1441979968.8,27919
"1686",1441979968.8,28047
"1687",1441979968.8,27879
"1688",1441979968.8,27877
"1689",1441979968.8,27975
"1690",1441979968.8,27995
"1691",1441979968.8,28015
"1692",1441979968.8,27775
"1693",1441979968.8,27829
"1694",1441979968.81,27851
"1695",1441979968.81,27951
"1696",1441979968.81,27963
"1697",1441979968.81,28101
"1698",1441979968.81,27815
"1699",1441979968.81,27803
"1700",1441979968.81,28063
"1701",1441979968.81,28075
"1702",1441979968.81,27851
"1703",1441979968.81,27875
"1704",1441979968.81,27791
"1705",1441979968.81,27983
"1706",1441979968.81,27851
"1707",1441979968.81,27831
"1708",1441979968.81,27979
"1709",1441979968.81,27987
"1710",1441979968.81,28063
"1711",1441979968.81,27871
"1712",1441979968.81,28091
"1713",1441979968.81,27919
"1714",1441979968.81,28087
"1715",1441979968.81,27831
